state,county,total_population,life_expectancy,percent_fair_or_poor_health,percent_frequent_physical_distress,percent_adults_with_obesity,percent_frequent_mental_distress,percent_insufficient_sleep,per_capita_income,percent_homeowners,percent_below_poverty,percent_unemployed_CDC,percent_limited_access_to_healthy_foods,percent_severe_housing_cost_burden,percent_no_highschool_diploma,high_school_graduation_rate,percent_vaccinated,percent_fair_or_poor_health_score,percent_frequent_physical_distress_score,percent_adults_with_obesity_score,percent_frequent_mental_distress_score,percent_insufficient_sleep_score,health_score,percent_limited_access_to_healthy_foods_score,percent_severe_housing_cost_burden_score,qol_score,per_capita_income_score,percent_homeowners_score,percent_below_poverty_score,percent_unemployed_CDC_score,wealth_avg_score,high_school_graduation_rate_score,percent_no_highschool_diploma_score,education_avg_score,final_score
Nebraska,Hamilton,9118,82.18545801,12.37154325,8.652328985,30.6,9.878399842,26.2546936,31565.0,80.83265748,9.0,2.1,2.750913276,4.263565892,6.5,97.8024819,54.0,87.06756080344977,91.1546377230888,59.823399558498906,85.84199299148031,86.37490409991057,82.05249903528566,96.17100208253737,89.06837774185186,92.61968991219462,38.92480257180796,86.8800087261184,86.18042226487523,92.97658862876258,76.24045554789105,97.04475779989241,89.6414342629482,93.3430960314203,86.0639351316979
Nebraska,Hall,61105,78.29906325,17.54852712,10.48206848,34.9,11.0971892,30.77740982,24617.0,62.09881941,14.8,5.3,10.96177977,10.67765486,16.8,87.16029502,55.0,71.31770619241698,80.37829369236573,50.331125827814574,76.63982012881434,67.27514057041077,69.18841728236448,84.74229185005612,68.21694058828638,76.47961621917125,26.785589489132715,65.6257310185266,75.04798464491364,82.27424749163882,62.43338816105294,82.73304870898332,69.12350597609563,75.92827734253947,71.00742475128203
Nebraska,Greeley,2447,82.0214405,13.17539082,9.445730611,38.4,10.63902237,28.08914214,25054.0,79.88394584,8.7,1.6,40.07094884,9.621289662,6.8,93.0,30.0,84.62202829362334,86.48185840140121,42.604856512141296,80.09909743700996,78.62789287552818,74.4871467039408,44.225221130121916,71.6510576775882,57.93813940385506,27.54909497519044,85.80365797590693,86.75623800383877,94.64882943143814,73.68945509659358,90.5863367401829,89.04382470119523,89.81508072068907,73.98245548126962
Nebraska,Gosper,1977,80.19551185,11.48913031,8.58088376,25.2,9.499652192,26.91660814,29393.0,72.74800456,5.8,4.6,21.34296417,7.75862069,6.9,86.0,44.0,89.75211147250448,91.57541801780081,71.74392935982341,88.70163508119106,83.57959027172228,85.07053684060841,70.29271476044536,77.70637203342648,73.99954339693592,35.129988119365436,77.70765132187972,92.32245681381957,84.61538461538461,72.44387021761233,81.17267348036577,88.84462151394422,85.008647497155,79.13064948807792
Nebraska,Garfield,1968,75.09210354,14.03531621,9.644339297,27.5,10.85445208,25.81780556,24379.0,78.10383747,7.3,3.0,3.010833241,7.925407925,5.7,92.0,28.0,82.00589113559207,85.31214242069763,66.66666666666667,78.47254776445038,88.21991445363705,80.13543248820875,95.80921931992731,77.16416665305678,86.48669298649205,26.369767279334685,83.78405486498987,89.44337811900192,89.9665551839465,72.39093886181824,89.24152770306617,91.23505976095618,90.23829373201117,82.31283951713256
Nebraska,Garden,1930,82.56060089,14.25105164,9.697754978,28.9,10.66543872,25.77779793,30900.0,77.15269805,11.6,2.3,33.2826496,5.426356589,5.6,100.0,25.0,81.349562713045,84.99754804446849,63.57615894039735,79.89964720592195,88.38886962022406,79.64235730481137,53.67385910785844,85.28828406647426,69.48107158716635,37.76294639737229,82.70494970267445,81.19001919385798,92.30769230769229,73.49140190039925,100.0,91.43426294820719,95.7171314741036,79.58299056662014
Nebraska,Grant,647,77.46718930478346,15.95873996,10.8870118,33.4,11.95737519,28.26462141,21925.0,75.08532423,16.6,4.9,47.1246006,15.87982833,2.6,100.0,35.0,76.15429005306686,77.99335936636584,53.64238410596026,70.14519484999471,77.88683100069551,71.16441187521664,34.407238813057155,51.30529597081647,42.85626739193681,22.082255922845764,80.35943261581278,71.59309021113245,83.61204013377923,64.41170472089254,100.0,97.41035856573706,98.70517928286853,69.28439081772864
Nebraska,Holt,10360,80.14842514,12.55912298,8.86104748,32.0,10.15429096,28.9747946,26267.0,73.48365276,9.7,1.3,8.817747002,8.28457758,7.8,89.58432954,14.0,86.49689001334033,89.92537950691047,56.73289183222958,83.75894415088635,74.88771734107479,78.3603645688883,87.72657240708651,75.99654900290193,81.86156070499422,29.668390523446785,78.5422732012547,84.83685220729365,95.65217391304347,72.17492246125965,85.99291223776223,87.05179282868525,86.52235253322374,79.72980006709147
Nebraska,Dixon,5809,80.25100932,12.5200266,8.986619973,35.9,10.14581983,28.75299198,24983.0,78.49415837,11.9,3.4,10.28012126,8.583106267,11.5,95.24536777,43.0,86.61583230025494,89.18581390805804,48.123620309050764,83.82290335933396,75.82440613297587,76.71451520193472,85.69109275846054,75.0260678969222,80.35858032769137,27.42504717310783,84.22688931101628,80.61420345489441,88.62876254180603,70.22372562020612,93.60592760892953,79.68127490039839,86.64360125466396,78.48510560112405
Nebraska,Gage,21778,78.34521878,13.32173621,9.37386207,38.6,10.50336738,29.67313665,26347.0,68.52620087,10.4,3.6,7.828669712,8.263716415,10.7,87.38060282,32.0,84.1768040716876,86.90513183727472,42.16335540838851,81.1233274727166,71.93856745660418,73.26143724933432,89.10326970854649,76.06436615871593,82.58381793363121,29.80816269480746,72.91784862801049,83.49328214971209,87.95986622073579,68.54478992331646,83.0293206293706,81.27490039840637,82.15211051388849,76.63553890504262
Nebraska,Douglas,543253,79.13136936,14.52861885,10.21822991,30.1,11.14953038,30.54084008,30548.0,61.47450959,14.2,4.9,3.121280098,13.02973192,10.6,85.63705784,61.0,80.50512446249857,81.93218440012134,60.92715231788081,76.24463076895131,68.2741919971296,73.57665678931633,95.65548827026726,60.57061899193576,78.11305363110151,37.14794884338528,64.91742691980025,76.19961612284067,83.61204013377923,65.46925800495136,80.6845855836471,81.47410358565739,81.07934458465225,74.55957825250536
Nebraska,Dundy,1823,77.56219091,16.43936325,10.98255652,34.5,11.83689234,27.05135935,28161.0,70.40462428,8.5,3.7,10.92479505,9.739368999,9.8,96.0,9.0,74.69209756217617,77.43064386732743,51.21412803532009,71.05487132969893,83.01052599239983,71.48045335738449,84.79377090506429,71.2671958560772,78.03048338057074,32.97749668041094,75.0489940270153,87.14011516314778,87.62541806020064,70.69800598269367,94.6207638515331,83.06772908366534,88.84424646759922,77.26329729706202
Nebraska,Dodge,36679,78.42874622,13.44644906,9.792375221,35.2,11.17964929,31.23265212,26141.0,62.47629014,11.8,4.3,8.935504405,8.349107626,12.4,87.49472606,61.0,83.79739217762895,84.4402772998489,49.668874172185426,76.01722525836351,65.35261882558513,71.85527754672238,87.56266580385531,75.78676953064974,81.67471766725252,29.44824935355371,66.05398644018283,80.80614203454894,85.61872909699,65.48177673131886,83.18279459386767,77.88844621513942,80.53562040450355,74.88684808744932
Nebraska,Franklin,3076,77.23558287,14.39100808,10.16678706,30.3,11.10938612,27.56525726,28373.0,83.53028065,13.1,3.4,15.19008837,7.285276074,8.8,93.0,21.0,80.92377549074914,82.23515968760665,60.485651214128055,76.5477302483971,80.84029728870638,76.20652278591747,78.85690645276327,79.24515884504444,79.05103264890386,33.347892934516736,89.94056854260529,78.3109404990403,88.62876254180603,72.55704112949209,90.5863367401829,85.0597609561753,87.8230488481791,78.90941135312312
Nebraska,Frontier,2599,86.60404421,12.11398811,9.162658592,43.5,10.18469576,28.37091358,26798.0,74.91039427,11.0,2.6,31.60323418,7.020872865,4.6,92.10526316,41.0,87.85111665588946,88.14902548750894,31.346578366445925,83.52938009732918,77.43795134225934,73.66281038988657,56.011438486254896,80.10470209790071,68.0580702920778,30.596128310853306,80.1609676811141,82.34165067178503,91.30434782608697,71.10077362245985,89.38308655190963,93.42629482071715,91.40469068631339,76.05658624768441
Nebraska,Furnas,4850,78.62294043,15.28131871,10.44336349,34.1,11.27223796,27.03721798,23307.0,71.89542484,15.6,3.7,9.615024655,9.288537549,11.8,100.0,32.0,78.21519780666281,80.6062487040412,52.09713024282563,75.31815700602624,83.07024603890392,73.86139595969196,86.61684114088848,72.73279505394066,79.67481809741457,24.496820183101544,76.74036602406564,73.51247600767755,87.62541806020064,65.59377006876134,100.0,79.08366533864543,89.54183266932272,77.16795419879764
Nebraska,Fillmore,5676,80.28832824,12.38669186,8.986615462,32.4,10.32100341,27.48277312,29361.0,75.61752988,10.1,2.7,5.794050654,7.509546033,8.3,91.92044748,32.0,87.02147443133615,89.18584047582243,55.84988962472407,82.50022231089906,81.1886338838629,79.14921214532892,91.93525725387533,78.51608399453147,85.2256706242034,35.07407925082116,80.96324090327543,84.06909788867563,90.96989966555182,72.76907942708101,89.13454475524475,86.05577689243029,87.59516082383752,81.18478075511271
Nevada,Mineral,4519,75.06089993,21.93084817,14.5365525,30.0,15.08858651,34.86137217,24146.0,68.21465428,21.2,13.0,34.26646477,9.146341463,13.5,84.375,23.0,57.985441474279384,56.49920337050054,61.147902869757175,46.50374471175337,50.028266932077486,54.432911871673596,52.304486154533045,73.19505754601153,62.74977185027228,25.9626808302467,72.564386741665,62.763915547024936,56.52173913043478,54.45318056234286,78.98735879505111,75.69721115537848,77.3422849752148,62.244537314875885
Nevada,Carson City,54412,74.73567365,19.81926331,13.02803626,28.3,13.71823805,33.5165345,26553.0,55.70099283,16.7,9.5,5.167343472,12.83857481,12.7,70.88014981,44.0,64.40948206992027,65.38368666585228,64.90066225165565,56.850227742833454,55.70761541053753,61.45033482815984,92.80757137430669,61.192047925258635,76.99980964978266,30.16807603606122,58.3671445853445,71.40115163147792,68.22742474916387,57.04094925051188,60.83936230500269,77.29083665338644,69.06509947919456,66.13904830191224
Nevada,White Pine,9893,79.40769161,18.55038116,12.22869229,32.8,12.52855344,35.21575016,24186.0,73.90195523,12.8,7.9,13.84500529,6.244451021,16.2,69.92481203,33.0,68.26978178938504,70.09146372545166,54.96688741721856,65.83265227863512,48.5317025933449,61.53849756080706,80.72912843702849,82.62875677902395,81.67894260802622,26.03256691592704,79.01685384137399,78.88675623800384,73.57859531772576,64.37869307825765,59.55461542495964,70.31872509960158,64.93667026228061,68.13320087734289
Nevada,Washoe,439914,78.33147174,15.86252765,11.77125301,23.3,12.65940842,31.71879344,29942.0,58.03684021,15.0,8.0,7.75549402,14.08222577,13.0,84.08459731,45.0,76.44699521351225,72.78557568396644,75.93818984547464,64.8446635519557,63.299608244718115,70.66300650792543,89.20512300022287,57.14908719259864,73.17710509641076,36.089174645328114,61.017255508240446,74.6641074856046,73.24414715719061,61.253671199090945,78.5968226331361,76.69322709163347,77.64502486238479,70.68470191645298
Nevada,Storey,3941,84.51573706,15.70571792,11.13272323,24.6,12.25773724,30.66294232,34967.0,87.48435544,7.2,4.1,1.195522584,8.598726115,6.0,90.625,40.0,76.92405492841831,76.54622937371033,73.06843267108171,67.87738418415461,67.75854524925063,72.43492928132312,98.3359513640969,74.9752896366665,86.6556205003817,44.86861415892096,94.42662224656195,89.63531669865642,86.28762541806023,78.80454463054988,87.39241527703066,90.63745019920319,89.01493273811693,81.72750678759292
Nevada,Pershing,6690,79.12705561,19.55909836,12.07032175,34.8,12.07938355,35.55143616,17631.0,73.61614071,16.4,3.5,5.665415254,7.104121475,21.8,100.0,33.0,65.20097770527107,71.02419509406178,50.55187637969097,69.22400037775799,47.11407590436289,60.62302509222894,92.1143049479663,79.83407080977906,85.97418787887268,14.579984625061151,78.69258600270456,71.97696737044143,88.29431438127088,63.3859630948695,100.0,59.163346613545826,79.58167330677291,72.39121234318601
Nevada,Nye,43198,74.05270224,19.12023206,13.00915595,33.5,13.89075082,34.78828702,23075.0,70.98778659,17.2,14.1,21.07012336,11.20636174,15.3,79.31034483,30.0,66.53613357831455,65.49488321406176,53.4216335540839,55.547711996254975,50.336910900572605,58.267454648657555,70.67248205533002,66.4981776687232,68.58532986202661,24.09148088615557,75.71061465376714,70.44145873320537,52.842809364548515,55.771590909419146,72.17636475255514,72.11155378486058,72.14395926870786,63.6920836722028
Nevada,Lyon,51897,76.73502479,18.04623348,12.92484608,34.9,13.37084163,35.47152076,23519.0,70.75214341,15.3,11.8,8.698414309,10.49818475,15.0,83.58714044,37.0,69.80354215292456,65.99143049130447,50.331125827814574,59.47315998926945,47.45156452140583,58.61016459654378,87.8926716574586,68.80037648047289,78.34652406896575,24.86721643720735,75.44326817789253,74.08829174664106,60.535117056856194,58.733473354649284,77.9278381387843,72.70916334661354,75.31850074269892,67.75216569071443
Nevada,Churchill,24148,75.98675922,17.09434547,12.37781833,32.4,13.28934962,36.70850365,23951.0,65.75007638,16.3,11.7,9.238785776,11.24159283,10.6,73.26007326,42.0,72.69945570798944,69.21317831084986,55.84988962472407,60.08844560693899,42.22769471844106,60.015732793788686,87.14052827298673,66.38364560303916,76.76208693801294,25.621986162555036,69.76822596975792,72.16890595009596,60.86956521739128,57.10717082495005,64.03990486820871,81.47410358565739,72.75700422693305,66.66049869592118
Nevada,Lander,5907,78.07352143,18.05645742,11.82084516,34.9,12.31228639,34.69241186,30044.0,80.49832295,12.9,7.9,5.902912166,6.535947712,17.1,92.30769231,19.0,69.77243802500078,72.49350018847446,50.331125827814574,67.46552408337789,50.74179875894748,62.160877376723036,91.78373284691696,81.68113585215775,86.73243434953736,36.26738416381299,86.50069302362834,78.69481765834931,73.57859531772576,68.7603725408791,89.65531510220546,68.52589641434264,79.09060575827405,74.18607250635338
Nevada,Humboldt,17091,76.77365744,17.95349553,11.53645146,33.3,12.25556114,34.66507571,27580.0,75.3149418,11.9,7.7,8.98603082,7.190082645,17.6,89.49579832,18.0,70.0856773239243,74.16845138220725,53.86313465783665,67.89381429837829,50.85724133270395,63.37366379901009,87.49233805506739,79.55462131307826,83.52347968407283,31.962401285903976,80.61994279963558,80.61420345489441,74.24749163879599,66.8610097948075,85.87385465303927,67.52988047808765,76.70186756556346,72.61500521086347
Nevada,Eureka,1730,83.66785223,15.99065819,11.34818634,23.2,12.2607653,33.47445364,34031.0,73.2,10.8,3.8,27.4874612,2.295552367,8.4,100.0,29.0,76.05718573623585,75.27724840366812,76.158940397351,67.8545215529906,55.88532598003195,70.24664441405551,61.74018548335544,95.46615465742525,78.60317007039035,43.233279754000975,78.2204579645137,82.72552783109404,87.29096989966555,72.86755886231856,100.0,85.85657370517927,92.92828685258964,78.66141504983851
Nevada,Esmeralda,1069,77.46718930478346,22.36804386,14.57157849,27.5,14.77412874,35.58364538,22415.0,58.14977974,11.9,11.4,51.59041721,11.269021782558916,10.8,88.73248582714568,19.0,56.65536807112039,56.29291601687004,66.66666666666667,48.877981685972486,46.978053997273264,55.09419728758057,28.191265867401846,66.29447735430983,47.24287161085584,22.938360472429938,61.14538985667537,80.61420345489441,61.872909698996665,56.64271587074909,84.84734511450466,81.07569721115539,82.96152116283002,60.48532648300388
Nevada,Elko,52029,79.0691785,17.7007058,11.24052424,29.1,12.0245628,32.81098292,31378.0,72.32587065,10.5,4.9,8.856176191,5.625182163,16.6,88.48821082,36.0,70.85473544630591,75.91132982992605,63.13465783664462,69.63791112833167,58.687211670915985,67.64516918242484,87.67308279476956,84.64192587258793,86.15750433367874,38.59808512125235,77.22872376205954,83.30134357005758,83.61204013377923,70.68504814678718,84.51884187735342,69.52191235059763,77.02037711397553,75.37702469421657
Nevada,Douglas,47426,81.41321222,15.270305,11.41118519,25.0,12.27826626,30.28661194,35243.0,69.85762185,10.9,7.5,12.52202659,14.00834244,7.0,87.52515091,46.0,78.248704639132,74.90621346509073,72.18543046357617,67.72238480751821,69.34781614694293,72.48210990445202,82.57058332088192,57.38927307400394,69.97992819744293,45.35082815011532,74.42839820940944,82.53358925143954,74.91638795986623,69.30730089270763,83.22371020710057,88.64541832669323,85.9345642668969,74.42597581537487
Nevada,Clark,2070153,78.84282457,19.2624033,12.21211248,25.5,12.14157488,39.24971151,26661.0,53.13430232,15.0,9.6,3.841704315,16.57093648,15.1,83.18799851,34.0,66.10360830566574,70.18911136163825,71.08167770419426,68.7544398540607,31.495986858754407,61.52496481686268,94.65272934993018,49.058585919250845,71.85565763459051,30.356768467398144,55.455133032498814,74.6641074856046,67.89297658862878,57.092246393532584,77.39106846422808,72.50996015936255,74.95051431179532,66.35584578919527
Nevada,Lincoln,5155,81.44590119,15.85718717,11.5032504,29.7,12.61811116,32.48580537,25505.0,73.59137678,12.7,9.1,32.37320649,9.187279152,11.4,86.07594937,33.0,76.46324246976519,74.3639907175729,61.810154525386324,65.1564684777045,60.06046040198538,67.57086331848286,54.939713544136474,73.06197400855916,64.00084377634782,28.337060591236284,78.66449034801893,79.07869481765835,69.56521739130434,63.91136578705447,81.27481087950511,79.88047808764938,80.57764448357725,69.01517934136561
New Hampshire,Sullivan,43051,79.48722002,13.01803767,10.36377499,33.4,12.66339723,30.9820826,30552.0,73.13979707,9.0,4.5,4.213013684,12.83180712,9.6,83.97932817,41.0,85.1007412464393,81.07498923198676,53.64238410596026,64.8145470113941,66.41079235381511,70.2086907899191,94.13590360589848,61.21404887713402,77.67497624151625,37.154937451953316,78.15215536745646,86.18042226487523,84.94983277591976,71.6093369650512,78.4552557423346,83.46613545816734,80.96069560025097,75.11342489918438
New Hampshire,Merrimack,147715,79.5705954,10.92609133,9.311381724,27.6,11.18377575,30.97344779,32848.0,71.56786474,8.6,4.8,5.084897979,12.64611364,6.9,87.98151002,53.0,91.46503588911932,87.27311302011225,66.44591611479031,75.9860694249279,66.44725779208267,77.52347844820649,92.92232730781987,61.81771620188812,77.370021754854,41.16639877000489,76.36873617943303,86.94817658349328,83.94648829431438,72.1074499568114,83.83742606239915,88.84462151394422,86.34102378817168,78.3354934870109
New Hampshire,Rockingham,300365,80.632618,9.280183544,8.649357367,26.6,10.81718987,29.39781371,41449.0,77.05310994,5.1,4.9,5.532110892,11.77692405,5.2,93.02662037,53.0,96.47235462597817,91.17213921878448,68.65342163355412,78.75388702575447,73.10127649967711,81.63061580074967,92.29985137319886,64.64334774532915,78.471599559264,56.193654343420235,82.59196306649211,93.66602687140116,83.61204013377923,79.01592110377318,90.6221360543303,92.23107569721114,91.42660587577072,82.6361855848894
New Hampshire,Hillsborough,404948,79.42699358,12.12360931,9.968759274,28.0,11.30448695,33.16710647,36012.0,65.95414573,8.6,5.2,5.509284275,13.31332226,8.4,87.98167049,53.0,87.82184623415569,83.40145442814747,65.56291390728477,75.07466884404118,57.18327570380683,73.80883182348718,92.3316237557448,59.64870066785733,75.99016221180106,46.69438814731987,69.99975069097634,86.94817658349328,82.6086956521739,71.56275276849084,83.83764186390533,85.85657370517927,84.8471077845423,76.55221364708035
New Hampshire,Strafford,125913,77.99269637,14.28095424,10.89458727,29.8,12.38753733,32.95437749,30598.0,66.29933262,10.1,5.5,5.294985124,14.54515127,7.7,85.55452004,50.0,81.25859051488519,77.9487432496249,61.58940397350996,66.89736014806556,58.08164584604663,69.15514874642645,92.6299068786814,55.64417168266573,74.13703928067356,37.23530645048571,70.39137882364547,84.06909788867563,81.60535117056858,68.32528358334385,80.57358800430339,87.25099601593624,83.91229201011981,73.88244090514091
New Hampshire,Coos,32219,77.13631571,14.85892909,11.2551217,33.6,12.38727352,35.58625533,25467.0,70.91107872,13.3,6.7,4.708515456,12.82051282,12.1,92.3566879,31.0,79.50022694163081,75.82535734511902,53.20088300220753,66.8993519813605,46.967031986296035,64.47857025132278,93.44621437809201,61.250765297473436,77.34848983778272,28.270668809839957,75.62358655171748,77.92706333973129,77.59197324414717,64.85332298635898,89.72120481441635,78.48605577689244,84.1036302956544,72.69600334277972
New Hampshire,Cheshire,76320,78.80882884,12.8603032,10.52092997,30.0,12.22333519,31.98049623,30935.0,69.82090438,10.9,5.0,3.278885694,13.49342481,7.3,89.44636678,44.0,85.58061428294698,80.14941696596242,61.147902869757175,68.13712850244235,62.19441809772047,71.44189614376589,95.43611694215983,59.06320878876784,77.24966286546383,37.82409672234259,74.38674079243039,82.53358925143954,83.27759197324414,69.50550468486416,85.80737867132868,88.04780876494024,86.92759371813446,76.28116435305708
New Hampshire,Carroll,47416,79.42713929,12.58488768,10.56663358,27.2,12.26369032,28.6862419,33481.0,79.38300902,10.1,5.1,0.506143592,13.16970821,6.7,93.70460048,51.0,86.41850648167659,79.88024322502719,67.32891832229582,67.83243690030633,76.1062966345151,75.51328031276421,99.2954984162485,60.115572791534476,79.70553560389149,42.272346075896294,85.23532540857852,84.06909788867563,82.94314381270905,73.62997829646488,91.53388983324368,89.24302788844619,90.38845886084493,79.80931326849138
New Hampshire,Belknap,60392,77.98026784,12.06237751,10.39678516,28.6,11.59198207,29.3729846,32501.0,76.91095032,10.3,5.1,4.301720518,14.16803954,8.3,88.15028902,49.0,88.00813075266856,80.88057415300699,64.2384105960265,72.90400680630046,73.20613165896191,75.84745079339288,94.01243250791296,56.870116875692815,75.44127469180289,40.56013697672793,82.43067737420654,83.68522072936659,82.94314381270905,72.40479472325254,84.06440158687465,86.05577689243029,85.06008923965247,77.18840236202519
New Hampshire,Grafton,89164,80.80190948,11.73241985,10.52240802,23.6,12.21334677,30.39053843,33964.0,68.98020258,11.7,4.6,4.82876821,11.89345447,7.8,94.55388181,40.0,89.01195562508346,80.14071191514057,75.27593818984549,68.21254364030972,68.90892692929248,76.31001525993435,93.2788344942359,64.26452126798671,78.7716778811113,43.11622056048641,73.43293146303905,80.99808061420345,84.61538461538461,70.54065431327838,92.67601104088217,87.05179282868525,89.86390193478371,78.87156234727694
New Jersey,Warren,107095,79.44555847,14.50176525,10.31903261,29.6,12.28385999,36.9609744,35386.0,71.8814994,7.9,8.3,5.661514908,13.93018746,9.6,93.38549075,52.0,80.58682073708687,81.3385017598361,62.030905077262716,67.6801507085172,41.16149215596511,66.5595740877336,92.11973384201457,57.64334557936496,74.88153971068976,45.600670906422536,76.72456706349736,88.29174664107484,72.24080267558529,70.714446821645,91.1047481845078,83.46613545816734,87.28544182133757,74.86025061035149
New Jersey,Union,550436,81.54889349,19.40523254,10.63060201,24.9,12.20001847,39.17850247,36374.0,58.88711922,10.8,8.5,1.042137368,20.59124724,14.2,88.39298652,47.0,65.6690812102193,79.5034978956134,72.40618101545253,68.31317573047397,31.796707876612743,63.53772874567439,98.54944834263034,35.989035813511975,67.26924207807116,47.32685722272696,61.98193055987422,82.72552783109404,71.57190635451505,65.90155549205257,84.39078337816028,74.30278884462152,79.3467861113909,69.01382810679725
New Jersey,Sussex,144694,79.3940276,13.00397837,9.463286861,27.8,11.13555332,40.29928186,39667.0,82.47034351,5.8,7.2,5.528343957,14.1627543,6.1,94.81481482,51.0,85.14351362829197,86.37845997205847,66.00441501103755,76.35016116383679,27.063574008280597,68.18802475670107,92.30509457239242,56.887298559678015,74.59619656603522,53.08022922636104,88.73802807855448,92.32245681381957,75.91973244147155,77.51511164005166,93.02691611081227,90.4382470119522,91.73258156138223,78.00797863104255
New Jersey,Somerset,331686,82.51098207,12.16998825,8.330990998,22.2,10.4780039,37.08831644,50034.0,75.63326838,5.2,5.4,2.692823213,14.7200722,5.9,94.28896473,53.0,87.68074833229687,93.04717417842284,78.36644591611478,81.31482826473348,40.62371734696677,76.20658280770695,96.25185767772928,55.075524631317535,75.6636911545234,71.19295548256342,80.9810968518777,93.47408829174663,81.93979933110367,81.89698498932285,92.31974815761163,90.83665338645417,91.5782007720329,81.33636493089652
New Jersey,Salem,64504,76.17119528,19.15770089,13.06250454,36.5,14.10827543,38.18876847,30295.0,70.49104902,13.8,9.4,3.274300163,16.48534494,13.4,87.30904818,49.0,66.42214276054031,65.18068397369717,46.799116997792495,53.9053452903388,35.97642741628039,53.65674328772983,95.44249954564015,49.33683379296929,72.38966666930472,36.705919351457126,75.14704630108231,76.96737044145874,68.56187290969896,64.34555225092429,82.933093302851,75.89641434262947,79.41475382274024,67.45167900767477
New Jersey,Passaic,507204,80.66785661,24.00583986,12.36159789,27.3,13.20082921,37.40155376,28661.0,52.95289302,16.8,7.0,1.734187073,25.30067636,17.5,89.5947974,45.0,51.672727690104296,69.30870941910172,67.10816777041943,60.756797450797194,39.30089308614811,57.629459083314146,97.58618392337584,20.679244225842325,59.13271407460908,33.85107275141519,55.24931703117902,71.20921305182341,76.58862876254179,59.22455789923985,86.00698951048952,67.72908366533864,76.86803658791408,63.21369191126929
New Jersey,Monmouth,627532,80.53554859,13.6345305,10.43786249,25.2,11.8459475,37.05018927,44504.0,73.68155503,7.6,6.8,4.582653668,18.06347724,7.3,93.94876872,50.0,83.22519504327059,80.63864712396645,71.74392935982341,70.98650254466486,40.78473119254676,69.47580105285441,93.62140147989729,44.20651417351405,68.91395782670567,61.53120413725628,78.76680112713011,88.86756238003841,77.25752508361208,76.60577318200922,91.86224948897257,88.04780876494024,89.9550291269564,76.23764029713142
New Jersey,Ocean,586166,79.06256887,14.81262318,11.25385918,28.1,12.76091211,35.6521589,31903.0,79.98357527,11.2,7.6,9.012633017,18.1810753,9.1,90.88,50.0,79.6411026654973,75.83279302101874,65.3421633554084,64.0782846075981,46.688716358801344,66.31661200166478,87.455310440347,43.8242169260476,65.6397636831973,39.51533999580684,85.91669149125796,81.957773512476,74.58193979933114,70.49293619971797,87.73534158149542,84.4621513944223,86.09874648795886,72.13701459313472
New Jersey,Morris,498215,82.61466416,12.82646835,8.458503871,21.3,10.29089561,33.31275098,51182.0,74.4073943,4.6,5.6,3.528312877,13.85342551,6.0,94.75332811,54.0,85.68354950192153,92.29618061264529,80.35320088300223,82.72754393813182,56.568208216691744,79.52573663047852,95.08893908940894,57.89288951057574,76.49091429999234,73.1986861415892,79.59029438878912,94.62571976967371,81.27090301003349,82.17140082752138,92.94422822754169,90.63745019920319,91.79083921337244,82.49472274284116
New Jersey,Middlesex,831852,81.50239938,14.47957386,9.469772976,25.9,10.81384786,39.67185181,35209.0,63.33232456,8.9,7.0,3.73337276,17.05692966,11.0,90.43294615,50.0,80.65433324531429,86.34025966712221,70.19867549668875,78.77912006009865,29.71325729667896,69.13712915318058,94.80351610940727,47.478680136779076,71.14109812309317,45.29142497728702,67.02519123131815,86.37236084452974,76.58862876254179,68.81940145391917,87.13413952393759,80.67729083665338,83.90571518029549,73.2508359776221
New Jersey,Essex,792586,79.49981719,18.70506552,11.72597253,29.1,12.26294631,44.13243905,33482.0,44.20251892,17.2,12.1,0.706098557,25.12640317,15.3,86.96308335,43.0,67.79918805338394,73.05225737919653,63.13465783664462,67.83805436700527,10.875869023243553,56.54000533189478,99.01718097481879,21.245785551814834,60.13148326331681,42.274093228038296,45.32167270801451,70.44145873320537,59.53177257525087,54.39224931112726,82.46783667294244,72.11155378486058,77.28969522890151,62.088358283810095
New Jersey,Hunterdon,125708,83.39653595,10.51607611,8.512222111,20.4,10.75452287,33.50756871,53222.0,83.27681221,4.5,5.3,2.103829614,13.55359449,5.3,96.42657733,52.0,92.71241858635588,91.97980429976207,82.33995584988962,79.22703898019142,55.745478601709635,80.40093926358172,97.07167823828473,58.8676043455913,77.96964129193802,76.7628765112866,89.65299860665623,94.81765834932821,82.27424749163882,85.87694523972746,95.19442889994622,92.03187250996015,93.61315070495318,84.4651691250501
New Jersey,Hudson,668526,82.19676215,20.49057074,12.06743783,23.9,12.3372541,41.02036875,34468.0,31.46941029,17.4,8.1,0.120579848,22.01580278,16.6,85.27586207,37.0,62.36717429239843,71.04118008791585,74.61368653421634,67.27701145656772,24.01837099016541,59.86348467225275,99.83216483379974,31.357975898024762,65.59507036591225,43.9967852400587,30.87545907620457,70.05758157389633,72.90969899665552,54.45988122170378,80.19884624798277,69.52191235059763,74.8603792992902,63.69470388978974
