state,county,total_population,life_expectancy,percent_fair_or_poor_health,percent_frequent_physical_distress,percent_adults_with_obesity,percent_frequent_mental_distress,percent_insufficient_sleep,per_capita_income,percent_homeowners,percent_below_poverty,percent_unemployed_CDC,percent_limited_access_to_healthy_foods,percent_severe_housing_cost_burden,percent_no_highschool_diploma,high_school_graduation_rate,percent_vaccinated,percent_fair_or_poor_health_score,percent_frequent_physical_distress_score,percent_adults_with_obesity_score,percent_frequent_mental_distress_score,percent_insufficient_sleep_score,health_score,percent_limited_access_to_healthy_foods_score,percent_severe_housing_cost_burden_score,qof_score,per_capita_income_score,percent_homeowners_score,percent_below_poverty_score,percent_unemployed_CDC_score,wealth_avg_score,high_school_graduation_rate_score,percent_no_highschool_diploma_score,education_avg_score
New York,Tioga,49649,80.44416956,13.69014989,10.15173587,34.9,12.12157711,35.51842222,29654.0,76.96183587,11.0,6.7,2.742335203,9.491264132,9.8,86.92810458,49.0,20.763996267317005,20.580951109594665,12.582781456953644,17.226357039168562,11.813374050812698,16.593491984769315,24.045735476934077,18.018438786430323,21.0320871316822,8.896498707107416,20.622102259099456,20.585412667946258,19.397993311036792,17.37550173629748,20.605199226734804,20.766932270916335,20.68606574882557
New York,Tompkins,104268,80.69711807,13.56594945,10.70828982,22.7,12.65669979,31.8031075,28888.0,55.30437878,20.1,5.4,5.361596554,19.62718426,5.5,82.73542601,54.0,20.858459516660012,19.76148789457862,19.315673289183227,16.216278601132814,15.73588594067374,18.377557048445684,23.1342975968519,9.780772354105622,16.45753497547876,8.561919071912783,14.479292578147716,16.218809980806142,20.484949832775918,14.93624286591064,19.19561121906939,22.908366533864537,21.051988876466964
New York,Ulster,180505,79.81694205,15.93383775,10.77863509,28.4,12.10009372,33.55857925,31760.0,68.75997642,13.0,8.5,8.120579006,19.09889361,9.9,86.21064061,48.0,19.057512411325234,19.657912381161893,16.169977924944813,17.266908318017215,13.882514334057802,17.206965073901394,22.17424024470003,10.210124805492256,16.192182525096143,9.816374309874902,18.295769051008797,19.6257197696737,17.892976588628763,16.40770992979654,20.36398621906939,20.71713147410358,20.540558846586485
New York,Warren,64911,79.25264643,12.7212378,9.838036463,30.5,11.82094954,30.83006972,31652.0,70.94327297,11.1,6.0,3.869492751,13.64925373,8.8,88.44621514,52.0,21.50092267715204,21.042838271852403,15.011037527593825,17.7938108916872,16.763188484059356,18.422359570468963,23.653512652100076,14.639156895407922,19.146334773754,9.769201202040673,18.915028049329567,20.537428023032632,19.98327759197324,17.301233716594027,21.115591426842393,21.264940239043824,21.19026583294311
New York,Washington,62465,78.56735681,14.25873621,11.03936733,33.6,12.32108505,36.09666163,25200.0,72.9184889,12.9,8.1,4.286442893,13.36529817,11.5,79.56521739,46.0,20.331546017388852,19.274013426444682,13.300220750551883,16.849772984815047,11.202887152165445,16.19168806627318,23.508424360937624,14.8699332980773,19.189178829507462,6.951044796980921,19.475268131364707,19.673704414587327,18.22742474916388,16.08186052302421,18.129779918639052,19.920318725099598,19.025049321869325
New York,Wayne,91874,78.69490234,15.4466836,10.54313065,36.3,12.03411008,36.19293679,26209.0,75.94510191,11.9,7.0,3.488926889,10.53739892,10.0,87.19931272,51.0,19.428027716584488,20.004666232343695,11.81015452538632,17.391456677707595,11.101242880210407,15.9471096064465,23.785940117713807,17.168223974359265,20.477082046036536,7.391763924802572,20.333721070740822,20.153550863723602,19.147157190635447,16.75654826247561,20.696380016137702,20.667330677290835,20.68185534671427
New York,Westchester,969229,83.50538709,14.80118878,9.526701848,20.7,11.29865942,33.10176383,49938.0,61.29265372,9.8,7.1,1.379185291,21.110894,12.4,89.55477918,51.0,19.91897233909375,21.50124354335152,20.419426048565125,18.779667048281254,14.364805620654877,18.996822919989306,24.520077781703755,8.574931565488157,16.547504673595956,17.756307219232653,16.17777606680334,21.161228406909792,19.063545150501675,18.539714210861867,21.48829316164604,19.472111553784856,20.48020235771545
New York,Wyoming,41239,78.74258351,13.95407208,10.24987969,37.9,11.95554722,36.1516556,24610.0,76.32627253,11.5,7.1,6.066659004,9.363934426,11.9,93.80530974,51.0,20.563264710801384,20.43644535184886,10.9271523178808,17.539749123313555,11.144826256264906,16.122287552021902,22.88895338005269,18.121922203003066,20.50543779152788,6.693339856034663,20.44183434391505,20.34548944337812,19.063545150501675,16.636052198457378,22.917331139053253,19.721115537848604,21.31922333845093
New York,Yates,25106,78.21023414,14.67449208,10.91306233,29.5,12.75130853,28.72441405,26001.0,79.21142984,13.9,7.2,0.500010635,13.25941849,14.8,78.5046729,52.0,20.015334171330714,19.459983360487215,15.56291390728477,16.037698526141895,18.986273208770996,18.01244063480312,24.826008720737647,14.955983846501795,19.89099628361972,7.300912013418128,21.260165516466234,19.193857965451052,18.979933110367888,16.683717151425824,17.773222465034962,18.276892430278885,18.025057447656923
New York,Schuyler,18336,78.1055237,15.25177484,11.23584216,32.2,12.97596979,35.1313919,25004.0,77.8203724,14.6,7.3,3.034409805,12.77769917,10.0,89.68253968,49.0,19.57626966158096,18.9847262946913,14.072847682119207,15.613635964286118,12.22198843380545,16.093893607296607,23.94410077142021,15.347486840019286,19.645793805719748,6.865434342022504,20.86561314248797,18.857965451055662,18.896321070234116,16.37133350145006,21.531246530392686,20.667330677290835,21.09928860384176
New York,Oneida,232858,78.36001518,15.5782081,11.28631727,33.1,12.94991554,34.56283407,26577.0,66.98513565,16.7,6.9,4.194093746,12.92110336,11.9,83.72439479,50.0,19.327993999810097,18.91040736133563,13.57615894039736,15.662815035044588,12.822253826194213,16.059925832556377,23.540559569872364,15.23093936654874,19.385749468210552,7.552501921867356,17.792362348236757,17.85028790786948,19.230769230769234,15.606480352185708,19.52810475726197,19.721115537848604,19.624610147555288
New York,New York City,8461961,83.23277207,17.48272541,11.06470475,21.51652914,11.72353348,38.55668083,34099.49507,38.34889811,20.27961716,8.738276648,0.039033404,23.74594374,19.45275022,75.91064829,42.01902195,17.87947341862199,19.236706919764785,19.968802902869758,17.977689963537415,8.60567660918177,16.733669962795144,24.98641734511122,6.4333735701029795,15.7098954576071,10.838237765567126,9.670127292858622,16.132621324376196,17.693748622073578,13.58368375121888,16.90110553052716,15.95978574701195,16.430445638769555
New York,New York,1634989,84.85797205,15.6102798,10.86985876,14.6,11.97870959,33.84115737,66522.0,24.13151782,17.6,6.9,0.0,19.59662033,13.0,74.53649523,46.0,19.303601195775308,19.523595767464784,23.785871964679917,17.49602866184705,13.584177283485005,18.738654974650412,25.0,9.805612275594882,17.40280613779744,25.0,5.637582709242203,17.418426103646837,19.230769230769234,16.82169451091457,16.439112167159763,19.17330677290837,17.806209470034066
New York,Albany,307891,80.0331931,14.20867141,9.953248875,27.3,12.20855171,33.83188589,33888.0,56.54640975,12.9,5.8,4.779734781,14.78044163,7.3,84.40610484,52.0,20.369623850975493,20.87320092843352,16.777041942604857,17.062186893891266,13.593965819121252,17.735203887005277,23.336771038718055,13.719817706187158,18.528294372452606,10.74585924942344,14.831575851057016,19.673704414587327,20.1505016722408,16.350410296827146,19.75729721624529,22.01195219123506,20.884624703740176
New York,Niagara,213374,77.67041059,14.24343464,10.60502359,33.5,12.62669911,38.83881746,27487.0,71.2745576,13.6,7.1,4.237824535,11.98089749,9.1,84.82106129,47.0,20.34318394735309,19.913535826029644,13.355408388520974,16.27290681205895,8.30780566980134,15.6385681287528,23.52534234170028,15.995063613481008,19.760202977590644,7.949979034174295,19.008991917010697,19.337811900191937,19.063545150501675,16.34008200046965,19.89680651223776,21.115537848605577,20.506172180421668
New York,Allegany,47700,77.99982845,14.41629236,11.11624428,35.9,13.21022309,35.8354288,21478.0,75.14576045,17.1,8.1,2.991699266,10.52510098,11.0,87.84860558,47.0,20.211713383277605,19.160820747446323,12.030905077262691,15.171467810679303,11.478688519996012,15.610719107732388,23.95896297793827,17.178218757886114,20.568590867912192,5.325319728841987,20.106999972392604,17.658349328214975,18.22742474916388,15.329523444653361,20.914673742603547,20.169322709163346,20.541998225883447
New York,Bronx,1436785,80.55917538,26.79894691,15.13395871,29.0,13.7604929,39.8962651,18896.0,19.60726635,30.5,12.7,0.000919861,31.66179724,28.8,67.51186441,38.0,10.793825779295965,13.245187260658582,15.838852097130246,14.132798191624772,7.191385863296894,12.240409838401293,24.99967991122402,0.0,12.49983995561201,4.1975330211754835,4.354347303834958,11.228406909788866,14.381270903010027,8.540389534452334,14.077415414873586,11.304780876494029,12.691098145683807
New York,Cattaraugus,78506,77.84879896,16.37069987,11.70896265,37.6,13.56041237,37.61178281,22832.0,71.44720517,17.5,7.5,2.583936501,12.15253848,11.8,85.01440922,46.0,18.725247764194528,18.28810948364297,11.09271523178808,14.510463046389987,9.60327008308164,14.443961121819441,24.100854290145868,15.85556752394217,19.97821090704402,5.916730728911873,19.057960785330817,17.466410748560456,18.729096989966557,15.292549813192425,19.961810523130715,19.770916334661358,19.866363428896037
New York,Cayuga,78783,79.4402312,14.1583723,10.4249486,34.1,12.1519001,34.83332902,26596.0,71.00252792,11.4,6.9,1.686175458,12.00909331,12.4,83.07086614,55.0,20.407879893946536,20.17867603435873,13.024282560706407,17.16912044741025,12.536673804719655,16.663326548228316,24.413252830115887,15.97214830268409,20.19270056639999,7.560800894541896,18.93183481842493,20.39347408829174,19.230769230769234,16.529219758006953,19.308386948628296,19.472111553784856,19.390249251206576
New York,Chautauqua,131748,77.34508697,18.0179014,12.18391867,33.4,13.57254867,37.7260734,23249.0,70.00304345,19.4,7.9,6.750472987,13.87191539,11.8,83.49769888,51.0,17.47243409584854,17.58879006071838,13.410596026490065,14.487555000430234,9.482605689359914,14.488396174569427,22.65100310189579,14.458195279769214,18.5545991908325,6.098871339716262,18.64834618664499,16.554702495201532,18.39464882943144,14.924142212748555,19.451889080150615,19.770916334661358,19.611402707405986
New York,Chemung,87742,77.17101736,14.74862208,10.80444325,36.0,12.55554114,36.54554528,26196.0,67.92831583,15.9,5.6,5.798437108,12.27484194,9.8,75.77433628,52.0,19.958953045194626,19.619912762675213,11.9757174392936,16.407222052054777,10.728969977716972,15.738155055387036,22.982287936449104,15.756169038725616,19.36922848758736,7.386085680341044,18.059881120939806,18.234165067178502,20.317725752508373,15.999464405241932,16.855277124798278,20.766932270916335,18.811104697857306
New York,Chenango,49286,77.29954294,14.73507666,10.86764489,38.8,13.05215219,31.90623459,23805.0,74.55374466,15.4,7.0,1.615290855,10.83003557,13.1,85.2739726,49.0,19.969255298446832,19.526855442520215,10.430463576158946,15.469836789865354,15.62700761752275,16.20468374490282,24.437918910980294,16.930392275003854,20.684155592992074,6.341725487455448,19.93908366019696,18.47408829174664,19.147157190635447,15.975513657508623,20.049076317912856,19.123505976095622,19.58629114700424
New York,Clinton,81505,79.44725397,14.76726582,10.9188538,35.3,12.53372591,37.60132226,25024.0,67.73053034,16.1,6.6,9.928594315,12.76398544,13.6,87.0669746,49.0,19.944773157745708,19.45145607103781,12.362030905077265,16.448399700222836,9.614314001253263,15.564194767067377,21.54509583352398,15.358632264594107,18.451864049059044,6.874170102732546,18.003782262349212,18.13819577735125,19.48160535117058,15.624438373400897,20.651887641204944,18.874501992031874,19.76319481661841
New York,Columbia,61860,79.64227399,13.71713669,10.06822137,24.0,12.03084221,31.65493728,33864.0,72.10315731,12.7,5.5,5.054303413,14.8660824,11.1,82.84734134,50.0,20.743470890616486,20.703916835865115,18.598233995584994,17.39762499228044,15.892319377266517,18.66711321832271,23.241227975865016,13.650215727545032,18.445721851705024,10.735376336571388,19.244011674827604,19.769673704414586,20.401337792642146,17.537599877113934,19.233237405863363,20.1195219123506,19.67637965910698
New York,Cortland,48713,78.18598045,13.40637237,10.41991266,35.2,12.46960097,32.19314063,24665.0,66.21430591,13.8,5.2,3.41678299,12.13181686,9.6,87.86127168,53.0,20.97982921146521,20.186090890695723,12.417218543046356,16.569439644249,15.324101285761728,17.095335915043602,23.81104440230164,15.872408401863638,19.84172640208264,6.717363197987281,17.573728167429632,19.241842610364685,20.652173913043477,16.04627697220627,20.918932114039805,20.866533864541836,20.89273298929082
New York,Delaware,46480,79.28710526,15.39314506,11.07974783,29.9,12.64711257,32.00070077,24753.0,74.26169207,15.9,8.3,0.789257985,13.52530541,12.2,87.39130435,47.0,19.46874757597856,19.21455767313641,15.342163355408385,16.234375094824117,15.527273209493984,17.15742338176829,24.725357828682625,14.739892191475064,19.732625010078845,6.755800545111469,19.856247366455555,18.234165067178502,18.06020066889632,15.726603411910462,20.760928035906403,19.571713147410357,20.16632059165838
New York,Dutchess,295905,80.57111135,14.69691904,10.02534188,26.9,11.61500804,34.95494284,35101.0,68.75739425,9.2,7.6,5.602208262,17.74803525,9.9,85.693302,50.0,19.99827687657004,20.767052071422526,16.997792494481235,18.182538703871785,12.408277776153497,17.670787584499816,23.05057069996215,11.307994601866923,17.179282650914537,11.275683136487526,18.2950366575977,21.44913627639155,18.645484949832785,17.416335255077392,20.190055809575043,20.71713147410358,20.453593641839312
New York,Erie,922129,78.3829042,15.94717447,11.02390263,30.1,12.56261939,36.48496291,29940.0,64.7776056,14.7,6.1,5.574711041,14.12873798,9.2,84.03727337,46.0,19.047368889234825,19.29678346119384,15.231788079470203,16.393861400429955,10.792930929762761,16.152546552018315,23.060139049759258,14.24947038829525,18.654804719027254,9.021420085261024,17.16622988468021,18.80998080614203,19.89966555183947,16.224324081980683,19.63329524273803,21.06573705179283,20.34951614726543
New York,Broome,197381,78.67350546,15.92998494,11.48299593,28.0,12.60968994,35.3311591,25880.0,65.30651195,17.4,7.4,3.24067157,15.23718193,9.8,82.94784581,51.0,19.06044274677091,18.62082011278831,16.39072847682119,16.30501271320651,12.0110805360206,16.4776169171215,23.872326801342034,13.34861566531805,18.610471233330042,7.248060661122371,17.316246160071884,17.514395393474082,18.81270903010033,15.222852811192167,19.267027235745026,20.766932270916335,20.01697975333068
New York,Franklin,51007,79.25209683,15.64206813,11.42068752,33.9,12.83057705,35.70385026,23660.0,72.44865884,19.2,8.5,9.054365793,12.35022535,14.6,86.06271777,46.0,19.27942391473679,18.712562252038495,13.134657836644589,15.888074101950053,11.617604985086373,15.72646461809126,21.84930564080222,15.69490342314566,18.77210453197394,6.278391222307639,19.342007950865366,16.65067178502879,17.892976588628763,15.04101188670764,20.314254226062403,18.376494023904385,19.345374124983394
New York,Essex,38598,80.82193814,11.42002492,9.595390613,28.8,11.43580448,33.54936332,28155.0,75.61102107,10.1,7.5,2.093438421,11.44643097,10.4,91.09589041,52.0,22.490587421751833,21.400107047595114,15.949227373068435,18.520796936498442,13.892244221759256,18.450592600134616,24.271535436587747,16.42943531880286,20.350485377695303,8.24175344188972,20.23896410044443,21.017274472168907,18.729096989966557,17.0567722511174,22.006418238972564,20.46812749003984,21.237272864506203
New York,Nassau,1356801,82.88205533,12.05441176,8.61270663,23.6,10.26026835,38.0498356,44548.0,80.64810097,6.0,5.8,0.4682879,18.96739578,9.1,90.76960251,52.0,22.008091206385394,22.84699890067408,18.818984547461373,20.739696905464427,9.140787788402235,18.710911869677503,24.83704744443269,10.316995740388649,17.57702159241067,15.402019707876164,21.66765552275062,22.98464491362764,20.1505016722408,20.051205454123807,21.896719509817103,21.115537848605577,21.50612867921134
New York,Montgomery,49667,77.67511961,17.2821441,12.12845892,35.1,13.53950467,36.410662,23885.0,68.0142385,20.6,8.4,7.889015514,15.46755023,15.5,76.02627258,47.0,18.03202974048429,17.670448316919746,12.472406181015455,14.549927673377795,10.871375482880595,14.719237478935577,22.25481858720576,13.161390708134405,17.708104647670083,6.3766685302956185,18.084251784905383,15.978886756238005,17.976588628762535,14.604098925050385,16.93997867805271,17.928286852589643,17.434132765321177
New York,Madison,72089,80.93411802,13.12679604,9.913283835,30.3,11.91449061,35.60737257,26824.0,76.71174979,11.9,4.9,1.311284718,10.7725186,9.6,85.69620253,48.0,21.19246685245259,20.932044963529577,15.121412803532014,17.617246112414904,11.719463081816158,17.31652676274905,24.543705494260138,16.977137474953608,20.760421484606873,7.6603885666363825,20.551169130297154,20.153550863723602,20.903010033444808,17.317029648525484,20.191030974314145,20.866533864541836,20.52878241942799
New York,Livingston,64622,79.98836404,15.44869628,10.65933214,35.5,12.59615681,32.17814664,24596.0,73.42410696,14.9,5.1,5.24293723,14.16635334,11.0,89.28024502,49.0,19.426496930601054,19.8335725825995,12.251655629139076,16.330557365532087,15.339931466643819,16.636442794903108,23.17558809376137,14.21889962762441,18.69724386069289,6.687224823537634,19.618679036021014,18.714011516314777,20.735785953177263,16.43892533226267,21.395994156804733,20.169322709163346,20.78265843298404
New York,Lewis,27107,79.54975245,14.04334477,10.6884579,38.5,12.62204099,33.8838452,25230.0,79.19351689,14.0,7.9,6.301044673,12.10929623,10.9,91.66666667,54.0,20.49536649421703,19.790688170532363,10.596026490066226,16.28169931282494,13.539108821363612,16.140577857800835,22.807392990062034,15.890711371445391,19.349052180753713,6.964148438045986,21.255084779507268,19.145873320537426,18.39464882943144,16.43993884188053,22.198314507127485,20.219123505976093,21.20871900655179
New York,Monroe,749236,79.88425623,13.77738944,11.08030861,29.4,12.45596249,32.86012233,30194.0,63.7505153,14.9,7.3,5.78337663,15.85474803,9.6,82.99207007,51.0,20.697644397998154,19.213731987537173,15.618101545253861,16.59518315146792,14.619923081291958,17.34891683270981,22.987528608647047,12.846707257648362,17.917117933147704,9.132364246278566,16.874911277337116,18.714011516314777,18.896321070234116,15.904402027541144,19.281895531871974,20.866533864541836,20.074214698206905
New York,Jefferson,117966,78.57516193,16.41100287,11.66224821,34.3,12.34401336,37.42712847,24172.0,55.7191393,14.6,9.4,6.353678415,12.3146843,9.8,85.74898785,51.0,18.69459447231994,18.356891252580326,12.913907284768218,16.806494326635942,9.798222300794293,15.314021927419745,22.789077755421182,15.72378835030149,19.256433052861336,6.502026696484729,14.596933117706213,18.857965451055662,17.14046822742474,14.274348373167836,20.208777518154925,20.766932270916335,20.48785489453563
New York,Herkimer,63558,79.24703532,16.03126072,11.71349524,32.0,12.98633569,37.28956688,24678.0,72.49318635,14.0,8.8,6.570099627,9.251493201,9.8,85.03401361,49.0,18.98341532836121,18.281435753677087,14.183222958057396,15.594069662067625,9.943455481030284,15.39711983663872,22.7137685501772,18.213305451203027,20.463537000690113,6.723041442448808,19.354637504665707,19.145873320537426,17.64214046822743,15.716423183969843,19.968401563340507,20.766932270916335,20.36766691712842
New York,Hamilton,4697,79.94374851,13.87472855,10.50060064,29.7,12.35603038,26.93818331,27371.0,85.67615658,11.3,9.2,12.08969385,12.5231911,13.7,96.15384615,53.0,20.623611096515837,20.067286897832204,15.452538631346581,16.783811429339494,20.872119185147753,18.759873448036373,20.793086883338475,15.554330674473263,18.17370877890587,7.899311622056049,23.0937873418797,20.441458733205373,17.3076923076923,17.185562501208356,23.706914386094674,18.82470119521912,21.265807790656897
New York,Greene,48069,78.64034005,14.27853418,10.30059259,27.9,12.0265333,33.40061025,26307.0,74.08424373,13.0,7.8,6.025420079,16.44240632,14.1,87.03296703,45.0,20.3164882561072,20.36177629941149,16.445916114790283,17.405758336736028,14.049293012965933,17.715846404002185,22.903303501457913,12.369105529529222,17.636204515493567,7.434569152281781,19.80591683243713,19.6257197696737,18.478260869565226,16.336116655989457,20.640454219338352,18.625498007968133,19.632976113653243
New York,Genesee,59053,78.12557357,13.69986732,10.2773629,36.6,12.20566433,36.14139059,26381.0,72.6362907,12.5,5.4,1.222536064,10.70102643,9.1,91.3561848,47.0,20.756605472138965,20.395979410271124,11.644591611479033,17.067637009144107,11.155663729482939,16.204095446503235,24.574587821077593,17.03524060141335,20.80491421124547,7.466891466908938,19.39522688609277,19.86564299424184,20.484949832775918,16.803177795004864,22.09392980096826,21.115537848605577,21.60473382478692
New York,Kings,2606852,82.63507283,18.13073202,11.16858119,22.6,12.15432856,41.24733149,28134.0,30.00769833,22.7,9.0,0.005267366,27.76005392,20.0,74.46514201,36.0,17.386618401551594,19.08376052258835,19.370860927152325,17.16453657314122,5.764972657912601,15.75414981646922,24.99816708748868,3.1710253799181416,14.084596233703412,8.232580893144174,7.30427231060426,14.971209213051822,17.474916387959873,11.995744701190032,16.415123053388918,15.687250996015933,16.051187024702426
New York,Fulton,54297,78.44043858,15.74909683,11.46925186,34.0,12.97906076,36.18822874,25092.0,71.46486029,16.7,8.0,3.495187159,12.98924133,13.3,78.06041336,50.0,19.19802099237227,18.641056713012986,13.079470198675498,15.607801559828403,11.106213490641764,15.526512590906185,23.783761699277107,15.175562265984851,19.47966198263098,6.903871689146691,19.062968392715362,17.85028790786948,18.311036789297653,15.532041194757296,17.623861403980634,19.02390438247012,18.323882893225377
North Carolina,Onslow,185755,76.71873399,18.04713843,12.43591854,29.3,12.69575148,36.88983715,22590.0,52.77140404,13.9,11.8,10.18631149,13.44011142,9.0,88.9,42.0,17.45019725953025,17.217748540567797,15.673289183222959,16.14256602733971,10.365477499842186,15.36985570210058,21.455416659067758,14.809131063012757,18.132273861040257,5.8110280243203585,13.760852657439637,19.193857965451052,15.133779264214049,13.474879477856275,21.268154922001074,21.165338645418323,21.2167467837097
North Carolina,Orange,139807,82.08650346,14.29149214,11.25206406,22.9,11.65603277,28.88376902,37103.0,61.94483048,14.5,5.9,8.919757209,15.33281128,7.6,88.39260221,61.0,20.306632807878053,18.960841367942223,19.20529801324503,18.105101890318593,18.818031266528905,19.07918106918256,21.896146083965704,13.270895766533144,17.583520925249424,12.150132783562793,16.36275612694482,18.90595009596929,20.066889632107014,16.871432159645977,21.097566638649816,21.862549800796813,21.480058219723315
North Carolina,Pamlico,12892,78.07750301,17.51114513,12.59312702,37.2,12.8433135,32.2291344,24332.0,75.11210762,14.5,9.0,2.357325589,11.28309572,13.3,87.4,57.0,17.85785820456463,16.986276701317408,11.313465783664459,15.864033234308039,15.286100200678447,15.461546824906597,24.17970925784809,16.562181166160457,20.370945212004273,6.571912782165071,20.097454856866978,18.90595009596929,17.474916387959873,15.762558530740302,20.763851533082303,19.02390438247012,19.893877957776212
North Carolina,Pasquotank,39909,76.19394704,18.8921094,12.85121545,39.2,13.14213416,38.91688676,22549.0,61.02841678,17.4,8.5,12.46798564,17.61734372,14.6,82.7,44.0,16.80753686777384,16.60627046004244,10.20971302428256,15.299990040501314,8.225382569590025,13.429778592438035,20.66145073828619,11.414210240513881,16.037830489400037,5.79311971486477,16.102829260890168,17.514395393474082,17.892976588628763,14.325830239464446,19.183700914470144,18.376494023904385,18.780097469187265
North Carolina,Perquimans,13470,78.07211667,17.82130568,13.11281939,34.3,13.68048881,32.81089979,25407.0,74.13414428,16.5,10.6,1.098489156,17.38585497,15.1,89.9,50.0,17.621959093651526,16.221088024928548,12.913907284768218,14.283811051449135,14.67189068375636,15.142531227710757,24.617753063375808,11.60234580997917,18.11004943667749,7.041459920329863,19.82007036765371,17.946257197696738,16.1371237458194,15.236227807874927,21.604357181280257,18.127490039840637,19.865923610560447
North Carolina,Person,39196,76.04689985,18.74931458,13.02908695,29.2,13.38122867,34.52153076,22049.0,75.16514228,18.5,13.1,4.3331501,13.45545598,15.3,87.3,56.0,16.91614246278261,16.34437464338403,15.72847682119205,14.848683791990737,12.865860555845828,15.34070765503905,23.49217141324442,14.796660230050918,19.14441582164767,5.574725697113705,20.112497334915997,16.98656429942418,14.046822742474923,14.1801525184822,20.730231307154384,18.027888446215144,19.379059876684764
North Carolina,Northampton,20628,76.37254846,23.45546452,14.86090854,33.5,14.49021253,39.511165,18836.0,69.04265183,28.5,12.7,7.065273375,15.23821689,21.7,63.4,49.0,13.336781429699052,13.647222984542807,13.355408388520974,12.75540550837232,7.597962381002155,12.138556138427463,22.541460387428508,13.347774532481253,17.94461745995488,4.171325739045357,18.375945649669436,12.188099808061416,14.381270903010027,12.27916052494656,12.694997310381924,14.840637450199203,13.767817380290563
North Carolina,Pitt,175150,78.47644616,18.37178002,13.4292099,35.9,13.60105835,38.11746784,24066.0,52.38184736,24.5,11.5,3.156236291,21.41529793,11.2,84.7,51.0,17.203284289952343,15.755238515594982,12.030905077262691,14.43374114779499,9.069383806362737,13.69851056739355,23.901708180816257,8.327536360675744,16.114622270746,6.455727164721504,13.650360805361197,14.107485604606524,15.38461538461538,12.39954723982615,19.85610543302851,20.069721115537845,19.962913274283178
North Carolina,Pender,56358,76.81648678,16.82226705,12.18645546,30.6,12.59415918,32.35905869,24031.0,80.49251126,18.7,9.9,3.163278517,14.70032463,14.5,89.5,48.0,18.38179887528993,17.585054922212535,14.955849889624727,16.33432802049697,15.148930240469312,16.481192389618695,23.899257661117623,13.784930405697835,18.84209403340773,6.44043958347893,21.623524858062115,16.89059500959693,16.72240802675585,15.419241869473456,21.46987627756858,18.426294820717132,19.948085549142856
North Carolina,New Hanover,216430,79.23793775,15.82548219,12.16862473,26.4,13.17012095,30.16667666,30375.0,57.21303772,17.7,7.7,7.667691959,18.72126437,7.7,86.0,57.0,19.13992450488933,17.611308670536275,17.27373068432671,15.24716317633468,17.46357791580614,17.347140990378627,22.3318336860253,10.517031694549019,16.42443269028716,9.21142288070445,15.020654778037782,17.370441458733204,18.561872909698998,15.041098006793609,20.293168370091443,21.81274900398406,21.05295868703775
North Carolina,Macon,33991,77.4461042,16.19865725,12.81796027,28.8,13.2387658,30.42360611,25195.0,72.75622651,18.4,5.8,3.195284443,11.97330277,12.3,91.2,47.0,18.856098386870947,16.655234979508563,15.949227373068435,15.117591611796996,17.19231992060716,16.75409445437042,23.88812039398986,16.001235995387816,19.944678194688837,6.948860856803411,19.42924486205824,17.034548944337807,20.1505016722408,15.890789083860065,22.041420118343197,19.52191235059761,20.781666234470404
North Carolina,Moore,93070,79.35702571,15.07736199,11.49313481,26.3,12.29981639,31.04857684,29679.0,75.33170794,14.6,7.3,4.167969638,12.23156175,10.4,89.4,57.0,19.708923012391757,18.605891750135484,17.32891832229581,16.889918946993106,16.532495570857293,17.81322952053469,23.549650110457584,15.791343720830966,19.670496915644275,8.907418407994967,20.159741161580882,18.857965451055662,18.896321070234116,16.70536152271641,21.43625605164067,20.46812749003984,20.952191770840255
North Carolina,Montgomery,27475,77.53318707,19.89942109,13.68571681,36.5,13.69296468,33.65105891,20007.0,72.65392374,21.9,8.8,0.577218835,11.9595501,23.6,89.6,48.0,16.04140483685186,15.377560884985371,11.699779249448124,14.260262045298361,13.784877231077658,14.232776849532275,24.799142185213768,16.01241306728491,20.40577762624934,4.682804528618353,19.40022823081974,15.355086372360837,17.64214046822743,14.27006490000659,21.5034965034965,13.894422310756973,17.698959407126736
North Carolina,Mitchell,15263,76.31505244,15.9471906,12.24029527,27.0,12.89302371,30.65283722,22130.0,80.31756013,18.0,6.6,8.64803266602048,11.91062921,18.3,84.9,40.0,19.04735662122505,17.505781845813672,16.942604856512144,15.770202019246796,16.95030495760531,17.243250060080594,21.99069947449506,16.05217205988778,19.02143576719142,5.610105527989377,21.57390261983759,17.22648752399232,19.48160535117058,15.973025255747466,19.92334588488435,16.53386454183267,18.22860521335851
North Carolina,Mecklenburg,1011774,80.35817749,15.35144379,11.3045594,28.0,11.88356949,32.35860752,34091.0,56.47410704,14.2,7.9,5.44594115,14.21700386,10.4,85.1,52.0,19.500464351425798,18.88354787269388,16.39072847682119,17.675611712975723,15.149406571499853,17.519951797083287,23.10494777280885,14.177734929884608,18.64134135134673,10.834527220630374,14.811068282458292,19.049904030710167,18.39464882943144,15.772537090807567,19.99058633674018,20.46812749003984,20.22935691339001
North Carolina,Martin,23510,75.08433994,21.7120934,14.27603764,43.1,14.42871578,34.9211657,21149.0,69.74976243,20.2,13.1,1.370305883,14.49898213,16.3,69.5,49.0,14.662738896564463,14.508379729694468,8.05739514348786,12.87148457492259,12.443938613320867,12.50878739159805,24.523167595097448,13.948565510622203,19.235866552859825,5.1816164651617855,18.576506861502068,16.17082533589251,14.046822742474923,13.493942851257822,14.745831091984938,17.529880478087648,16.137855785036294
